year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
a2,b7,c13,d1,19,20.0,1008.0,SE,7.15,i0,0,50.0
a2,b7,c13,d2,19,20.0,1008.0,NE,1.79,i0,0,67.0
a2,b7,c13,d3,19,20.0,1008.0,NE,2.68,i0,0,71.0
a2,b7,c13,d4,18,19.0,1008.0,NE,3.57,i0,0,72.0
a2,b7,c13,d5,18,19.0,1007.0,cv,0.89,i0,0,68.0
a2,b7,c13,d6,18,19.0,1008.0,cv,1.78,i0,0,66.0
a2,b7,c13,d7,19,20.0,1007.0,cv,2.67,i0,0,71.0
a2,b7,c13,d8,19,21.0,1008.0,NE,1.79,i0,0,73.0
a2,b7,c13,d9,20,22.0,1007.0,SE,1.79,i0,0,84.0
a2,b7,c13,d10,20,24.0,1007.0,SE,3.58,i0,0,104.0
a2,b7,c13,d11,18,26.0,1007.0,SE,6.71,i0,0,76.0
a2,b7,c13,d12,16,25.0,1007.0,SE,10.73,i0,0,47.0
a2,b7,c13,d13,13,24.0,1006.0,SE,14.75,i0,1,42.0
a2,b7,c13,d14,13,24.0,1006.0,SE,19.67,i0,0,27.0
a2,b7,c13,d15,14,24.0,1006.0,SE,26.82,i0,0,37.0
a2,b7,c13,d16,14,23.0,1006.0,SE,31.74,i0,0,42.0
a2,b7,c13,d17,15,23.0,1005.0,SE,36.66,i0,0,52.0
a2,b7,c13,d18,15,22.0,1006.0,SE,40.68,i0,0,50.0
a2,b7,c13,d19,14,21.0,1006.0,SE,44.7,i0,0,27.0
a2,b7,c13,d20,15,21.0,1006.0,SE,47.83,i0,0,31.0
a2,b7,c13,d21,15,20.0,1006.0,SE,49.62,i0,0,33.0
a2,b7,c13,d22,16,20.0,1006.0,SE,51.41,i0,0,42.0
a2,b7,c13,d23,17,20.0,1006.0,SE,53.2,i0,0,40.0
a2,b7,c14,d0,16,19.0,1006.0,SE,54.99,i0,0,48.0
a2,b7,c14,d1,16,18.0,1006.0,cv,0.89,i0,0,57.0
a2,b7,c14,d2,17,18.0,1005.0,cv,1.78,i0,0,59.0
a2,b7,c14,d3,17,17.0,1005.0,SE,0.89,i0,0,68.0
a2,b7,c14,d4,17,17.0,1005.0,cv,0.89,i0,0,69.0
a2,b7,c14,d5,17,17.0,1005.0,NE,0.89,i0,0,67.0
a2,b7,c14,d6,17,17.0,1006.0,cv,0.45,i0,0,73.0
a2,b7,c14,d7,19,19.0,1006.0,NW,0.89,i0,0,71.0
a2,b7,c14,d8,18,22.0,1006.0,NW,4.02,i0,0,70.0
a2,b7,c14,d9,19,24.0,1007.0,NW,5.81,i0,0,72.0
a2,b7,c14,d10,19,25.0,1007.0,NE,1.79,i0,0,63.0
a2,b7,c14,d11,19,27.0,1007.0,NE,3.58,i0,0,59.0
a2,b7,c14,d12,19,29.0,1007.0,NW,3.13,i0,0,45.0
a2,b7,c14,d13,19,30.0,1006.0,NE,3.13,i0,0,26.0
a2,b7,c14,d14,18,30.0,1006.0,NE,4.92,i0,0,14.0
a2,b7,c14,d15,19,32.0,1006.0,NW,1.79,i0,0,16.0
a2,b7,c14,d16,18,31.0,1006.0,cv,0.89,i0,0,25.0
a2,b7,c14,d17,17,32.0,1007.0,cv,1.78,i0,0,20.0
a2,b7,c14,d18,19,28.0,1007.0,SE,1.79,i0,0,23.0
a2,b7,c14,d19,18,28.0,1007.0,SE,5.81,i0,0,31.0
a2,b7,c14,d20,18,27.0,1008.0,SE,9.83,i0,0,45.0
a2,b7,c14,d21,18,25.0,1009.0,SE,11.62,i0,0,80.0
a2,b7,c14,d22,18,26.0,1009.0,SE,15.64,i0,0,67.0
a2,b7,c14,d23,19,23.0,1010.0,SE,16.53,i0,0,89.0
a2,b7,c15,d0,20,22.0,1010.0,SE,18.32,i0,0,91.0
a2,b7,c15,d1,20,21.0,1010.0,cv,0.89,i0,0,90.0
a2,b7,c15,d2,20,22.0,1010.0,SE,1.79,i0,0,96.0
a2,b7,c15,d3,20,21.0,1010.0,cv,0.89,i0,0,88.0
a2,b7,c15,d4,20,21.0,1010.0,SE,1.79,i0,0,86.0
a2,b7,c15,d5,19,20.0,1011.0,NE,0.89,i0,0,65.0
a2,b7,c15,d6,20,20.0,1012.0,NE,1.78,i0,0,83.0
a2,b7,c15,d7,20,22.0,1012.0,cv,0.89,i0,0,97.0
a2,b7,c15,d8,21,24.0,1012.0,cv,1.78,i0,0,108.0
a2,b7,c15,d9,22,26.0,1012.0,NE,1.79,i0,0,96.0
a2,b7,c15,d10,22,28.0,1012.0,cv,0.89,i0,0,102.0
a2,b7,c15,d11,22,29.0,1012.0,cv,1.78,i0,0,78.0
a2,b7,c15,d12,22,29.0,1011.0,cv,3.57,i0,0,60.0
a2,b7,c15,d13,19,31.0,1010.0,SE,4.02,i0,0,52.0
a2,b7,c15,d14,17,30.0,1010.0,SE,8.04,i0,0,53.0
a2,b7,c15,d17,18,29.0,1009.0,SE,21.9,i0,0,41.0
a2,b7,c15,d18,19,29.0,1009.0,SE,25.92,i0,0,64.0
a2,b7,c15,d19,19,27.0,1009.0,SE,29.94,i0,0,67.0
a2,b7,c15,d20,19,26.0,1009.0,SE,33.07,i0,0,64.0
a2,b7,c15,d21,19,26.0,1010.0,SE,34.86,i0,0,53.0
a2,b7,c15,d22,19,25.0,1010.0,SE,37.99,i0,0,73.0
a2,b7,c15,d23,19,25.0,1010.0,SE,42.91,i0,0,77.0
a2,b7,c16,d0,18,24.0,1010.0,SE,46.04,i0,0,70.0
a2,b7,c16,d1,18,24.0,1009.0,SE,49.17,i0,0,67.0
a2,b7,c16,d2,19,23.0,1009.0,SE,50.96,i0,0,64.0
a2,b7,c16,d3,20,22.0,1009.0,SE,54.09,i0,0,77.0
a2,b7,c16,d4,20,22.0,1009.0,SE,58.11,i0,0,78.0
a2,b7,c16,d5,20,22.0,1009.0,SE,59.9,i0,0,96.0
a2,b7,c16,d6,20,22.0,1009.0,SE,61.69,i0,0,112.0
a2,b7,c16,d7,21,23.0,1009.0,cv,0.89,i0,0,119.0
a2,b7,c16,d8,21,23.0,1009.0,SE,1.79,i0,0,123.0
a2,b7,c16,d9,22,24.0,1009.0,SE,3.58,i0,0,129.0
a2,b7,c16,d10,22,25.0,1009.0,SE,5.37,i0,0,143.0
a2,b7,c16,d11,23,27.0,1008.0,SE,8.5,i0,0,146.0
a2,b7,c16,d12,23,27.0,1008.0,SE,10.29,i0,0,146.0
a2,b7,c16,d13,23,27.0,1008.0,SE,12.08,i0,0,139.0
a2,b7,c16,d14,23,29.0,1007.0,SE,15.21,i0,0,118.0
a2,b7,c16,d16,22,28.0,1006.0,SE,24.15,i0,0,130.0
a2,b7,c16,d17,21,28.0,1006.0,SE,29.07,i0,0,144.0
a2,b7,c16,d18,22,27.0,1006.0,SE,33.09,i0,0,147.0
a2,b7,c16,d19,22,26.0,1006.0,SE,37.11,i0,0,161.0
a2,b7,c16,d20,22,26.0,1006.0,SE,41.13,i0,0,148.0
a2,b7,c16,d21,22,26.0,1007.0,SE,45.15,i0,0,145.0
a2,b7,c16,d22,22,26.0,1007.0,SE,48.28,i0,0,166.0
a2,b7,c16,d23,22,25.0,1007.0,SE,51.41,i0,0,185.0
a2,b7,c17,d0,22,25.0,1007.0,SE,55.43,i0,1,206.0
a2,b7,c17,d1,23,24.0,1006.0,SE,58.56,i0,2,192.0
a2,b7,c17,d2,23,24.0,1007.0,SE,62.58,i0,3,202.0
a2,b7,c17,d3,23,24.0,1007.0,SE,64.37,i0,4,198.0
a2,b7,c17,d4,23,23.0,1006.0,SE,66.16,i0,0,186.0
a2,b7,c17,d5,22,23.0,1007.0,SE,67.95,i0,0,153.0
a2,b7,c17,d6,22,23.0,1007.0,SE,69.74,i0,0,140.0
a2,b7,c17,d7,22,23.0,1007.0,SE,71.53,i0,0,153.0
a2,b7,c17,d8,22,24.0,1007.0,SE,73.32,i0,0,182.0
a2,b7,c17,d9,23,25.0,1007.0,SE,75.11,i0,0,182.0
a2,b7,c17,d10,23,26.0,1007.0,cv,0.89,i0,0,190.0
a2,b7,c20,d13,7,27.0,1014.0,cv,3.13,i0,0,3.0
a2,b7,c20,d14,10,29.0,1013.0,cv,4.92,i0,0,5.0
a2,b7,c20,d15,8,29.0,1013.0,cv,8.05,i0,0,8.0
a2,b7,c20,d16,9,28.0,1013.0,cv,9.84,i0,0,8.0
a2,b7,c20,d17,7,28.0,1012.0,SE,3.13,i0,0,12.0
a2,b7,c20,d18,10,26.0,1012.0,SE,8.05,i0,0,5.0
a2,b7,c20,d19,11,24.0,1013.0,SE,11.18,i0,0,20.0
a2,b7,c20,d20,13,21.0,1013.0,SE,12.97,i0,0,23.0
a2,b7,c20,d21,15,20.0,1014.0,SE,14.76,i0,0,28.0
a2,b7,c20,d22,15,19.0,1014.0,cv,0.89,i0,0,25.0
a2,b7,c20,d23,15,19.0,1014.0,cv,1.78,i0,0,29.0
a2,b7,c21,d0,15,17.0,1015.0,NE,1.79,i0,0,36.0
a2,b7,c21,d1,15,16.0,1015.0,NW,3.13,i0,0,42.0
a2,b7,c21,d2,14,16.0,1015.0,cv,0.89,i0,0,24.0
a2,b7,c21,d3,13,15.0,1016.0,NW,1.79,i0,0,10.0
a2,b7,c21,d4,12,15.0,1016.0,NW,3.58,i0,0,9.0
a2,b7,c21,d5,12,15.0,1017.0,NE,1.79,i0,0,13.0
a2,b7,c21,d6,12,14.0,1018.0,NW,3.13,i0,0,15.0
a2,b7,c21,d7,11,19.0,1018.0,NW,7.15,i0,0,21.0
a2,b7,c21,d8,8,23.0,1018.0,NW,10.28,i0,0,21.0
a2,b7,c21,d9,7,24.0,1018.0,cv,0.89,i0,0,13.0
a2,b7,c21,d10,5,25.0,1018.0,cv,1.78,i0,0,13.0
a2,b7,c21,d11,5,26.0,1018.0,cv,2.67,i0,0,9.0
a2,b7,c21,d12,3,27.0,1017.0,cv,3.56,i0,0,6.0
a2,b7,c21,d13,1,27.0,1016.0,NE,1.79,i0,0,8.0
a2,b7,c21,d14,4,28.0,1015.0,SE,3.13,i0,0,11.0
a2,b7,c21,d15,3,28.0,1015.0,SE,6.26,i0,0,17.0
a2,b7,c21,d16,2,28.0,1014.0,SE,11.18,i0,0,22.0
a2,b7,c21,d17,5,27.0,1014.0,SE,15.2,i0,0,24.0
a2,b7,c21,d18,6,26.0,1013.0,SE,19.22,i0,0,22.0
a2,b7,c21,d19,7,24.0,1014.0,SE,23.24,i0,0,23.0
a2,b7,c21,d20,10,22.0,1015.0,SE,26.37,i0,0,17.0
a2,b7,c21,d21,13,20.0,1015.0,SE,28.16,i0,0,29.0
a2,b7,c21,d22,15,19.0,1016.0,cv,0.89,i0,0,35.0
a2,b7,c21,d23,13,18.0,1016.0,SE,1.79,i0,0,36.0
a2,b7,c22,d0,13,17.0,1016.0,SE,3.58,i0,0,40.0
a2,b7,c22,d1,13,17.0,1016.0,SE,5.37,i0,0,47.0
a2,b7,c22,d2,14,16.0,1016.0,SE,7.16,i0,0,63.0
a2,b7,c22,d3,13,16.0,1016.0,cv,0.89,i0,0,67.0
a2,b7,c22,d4,13,17.0,1015.0,SE,1.79,i0,0,81.0
a2,b7,c22,d5,12,14.0,1015.0,NE,1.79,i0,0,87.0
a2,b7,c22,d6,13,15.0,1016.0,cv,0.89,i0,0,82.0
a2,b7,c22,d7,14,17.0,1016.0,cv,1.78,i0,0,84.0
a2,b7,c22,d8,14,19.0,1016.0,cv,2.67,i0,0,91.0
a2,b7,c22,d9,15,21.0,1016.0,SE,1.79,i0,0,98.0
a2,b7,c22,d10,15,24.0,1016.0,cv,0.89,i0,0,100.0
a2,b7,c22,d11,16,26.0,1015.0,cv,1.78,i0,0,105.0
a2,b7,c22,d12,15,27.0,1015.0,SE,3.13,i0,0,110.0
a2,b7,c22,d13,16,28.0,1014.0,cv,1.79,i0,0,97.0
a2,b7,c22,d14,17,29.0,1013.0,SE,3.13,i0,0,88.0
a2,b7,c22,d15,15,29.0,1013.0,SE,7.15,i0,0,70.0
a2,b7,c22,d16,16,29.0,1012.0,SE,12.07,i0,0,65.0
a2,b7,c22,d17,15,29.0,1012.0,SE,16.09,i0,0,77.0
a2,b7,c22,d18,16,27.0,1012.0,SE,21.01,i0,0,76.0
a2,b7,c22,d19,15,26.0,1013.0,SE,25.93,i0,0,69.0
a2,b7,c22,d20,16,24.0,1013.0,SE,27.72,i0,0,65.0
a2,b7,c22,d21,17,23.0,1014.0,SE,29.51,i0,0,66.0
a2,b7,c22,d22,16,21.0,1014.0,SE,31.3,i0,0,62.0
a2,b7,c22,d23,17,20.0,1014.0,cv,0.89,i0,0,63.0
a2,b7,c23,d0,17,20.0,1014.0,SE,0.89,i0,0,66.0
a2,b7,c23,d1,17,19.0,1014.0,SE,2.68,i0,0,71.0
a2,b7,c23,d2,17,18.0,1014.0,cv,0.89,i0,0,73.0
a2,b7,c23,d3,17,18.0,1013.0,cv,1.78,i0,0,81.0
a2,b7,c23,d4,17,18.0,1014.0,cv,2.67,i0,0,88.0
a2,b7,c23,d5,16,17.0,1014.0,NE,0.89,i0,0,101.0
a2,b7,c23,d6,17,17.0,1014.0,NE,1.78,i0,0,110.0
a2,b7,c23,d7,18,19.0,1015.0,NE,2.67,i0,0,110.0
a2,b7,c23,d8,18,21.0,1015.0,cv,0.89,i0,0,124.0
a2,b7,c23,d9,18,23.0,1015.0,cv,1.78,i0,0,143.0
a2,b7,c23,d10,18,25.0,1015.0,cv,2.67,i0,0,156.0
a2,b7,c23,d11,16,27.0,1015.0,cv,4.46,i0,0,125.0
a2,b7,c23,d12,11,29.0,1014.0,SE,4.02,i0,0,65.0
a2,b7,c23,d13,11,29.0,1013.0,SE,8.04,i0,0,66.0
a2,b7,c23,d14,10,30.0,1013.0,SE,12.06,i0,0,62.0
a2,b7,c23,d15,10,30.0,1012.0,SE,15.19,i0,0,59.0
a2,b7,c23,d16,11,29.0,1012.0,SE,19.21,i0,0,52.0
a2,b7,c23,d17,11,29.0,1012.0,SE,23.23,i0,0,56.0
a2,b7,c23,d18,12,27.0,1012.0,SE,27.25,i0,0,50.0
a2,b7,c23,d19,13,25.0,1012.0,SE,29.04,i0,0,59.0
a2,b7,c23,d20,14,22.0,1012.0,SE,30.83,i0,0,71.0
a2,b7,c23,d21,16,21.0,1013.0,cv,0.89,i0,0,80.0
a2,b7,c23,d22,17,20.0,1013.0,SE,1.79,i0,0,84.0
a2,b7,c23,d23,16,20.0,1013.0,SE,4.92,i0,0,103.0
a2,b7,c24,d0,16,21.0,1013.0,SE,8.05,i0,0,90.0
a2,b7,c24,d1,16,20.0,1013.0,SE,9.84,i0,0,104.0
a2,b7,c24,d2,16,19.0,1013.0,SE,11.63,i0,0,104.0
a2,b7,c24,d3,16,18.0,1013.0,SE,13.42,i0,0,102.0
a2,b7,c24,d4,16,18.0,1013.0,SE,15.21,i0,0,108.0
a2,b7,c24,d5,16,17.0,1013.0,cv,0.89,i0,0,117.0
a2,b7,c24,d6,16,17.0,1013.0,NE,0.89,i0,0,143.0
a2,b7,c24,d7,17,19.0,1013.0,cv,0.89,i0,0,143.0
a2,b7,c24,d8,17,21.0,1013.0,cv,1.78,i0,0,149.0
a2,b7,c24,d9,18,23.0,1013.0,cv,2.67,i0,0,146.0
a2,b7,c24,d10,18,25.0,1013.0,cv,3.56,i0,0,154.0
a2,b7,c24,d11,17,27.0,1013.0,cv,4.45,i0,0,151.0
a2,b7,c24,d12,17,27.0,1012.0,SE,1.79,i0,0,149.0
a2,b7,c24,d13,17,28.0,1012.0,cv,1.79,i0,0,126.0
a2,b7,c24,d14,15,29.0,1011.0,SE,4.02,i0,0,128.0
a2,b7,c24,d15,14,29.0,1011.0,SE,7.15,i0,0,120.0
a2,b7,c24,d16,15,29.0,1010.0,SE,11.17,i0,0,118.0
a2,b7,c24,d17,16,28.0,1010.0,SE,15.19,i0,0,117.0
a2,b7,c24,d18,16,27.0,1010.0,SE,18.32,i0,0,123.0
a2,b7,c24,d19,17,25.0,1010.0,SE,21.45,i0,0,131.0
a2,b7,c24,d20,17,24.0,1011.0,SE,23.24,i0,0,127.0
a2,b7,c24,d21,17,24.0,1011.0,SE,25.03,i0,0,121.0
a2,b7,c24,d22,17,23.0,1011.0,SE,26.82,i0,0,113.0
a2,b7,c24,d23,19,22.0,1011.0,SE,27.71,i0,0,114.0
a2,b7,c25,d0,18,21.0,1011.0,SE,28.6,i0,0,120.0
a2,b7,c25,d1,18,20.0,1011.0,cv,0.89,i0,0,133.0
a2,b7,c25,d2,18,21.0,1011.0,SE,1.79,i0,0,140.0
a2,b7,c25,d3,18,20.0,1011.0,cv,0.89,i0,0,151.0
a2,b7,c25,d4,18,20.0,1011.0,cv,1.78,i0,0,178.0
a2,b7,c25,d5,18,20.0,1011.0,cv,2.67,i0,0,174.0
a2,b7,c25,d6,18,19.0,1011.0,cv,3.56,i0,0,180.0
a2,b7,c25,d7,18,20.0,1012.0,cv,4.45,i0,0,185.0
a2,b7,c25,d8,19,23.0,1012.0,NW,1.79,i0,0,180.0
a2,b7,c25,d9,19,25.0,1012.0,SE,1.79,i0,0,169.0
a2,b7,c25,d10,18,26.0,1011.0,SE,3.58,i0,0,153.0
a2,b7,c25,d11,18,26.0,1011.0,SE,5.37,i0,0,158.0
a2,b7,c25,d12,19,29.0,1011.0,SE,8.5,i0,0,160.0
a2,b7,c25,d13,17,29.0,1010.0,SE,12.52,i0,0,161.0
a2,b7,c25,d14,18,29.0,1009.0,SE,16.54,i0,0,159.0
a2,b7,c25,d15,17,29.0,1009.0,SE,19.67,i0,0,146.0
a2,b7,c25,d16,19,29.0,1009.0,SE,23.69,i0,0,145.0
a2,b7,c25,d17,19,29.0,1009.0,SE,26.82,i0,0,156.0
a2,b7,c25,d18,19,27.0,1009.0,SE,28.61,i0,0,166.0
a2,b7,c25,d19,19,26.0,1009.0,SE,31.74,i0,0,172.0
a2,b7,c25,d20,20,26.0,1010.0,SE,34.87,i0,0,149.0
a2,b7,c25,d21,20,25.0,1010.0,SE,38.0,i0,0,140.0
a2,b7,c25,d22,20,25.0,1010.0,SE,41.13,i0,0,134.0
a2,b7,c25,d23,21,24.0,1010.0,SE,42.92,i0,0,128.0
a2,b7,c26,d0,21,24.0,1010.0,cv,0.89,i0,0,125.0
a2,b7,c26,d1,22,24.0,1010.0,SE,1.79,i0,0,102.0
a2,b7,c26,d2,22,24.0,1010.0,cv,0.89,i0,0,93.0
a2,b7,c26,d3,22,24.0,1010.0,SE,1.79,i0,1,93.0
a2,b7,c26,d4,22,23.0,1010.0,SE,3.58,i0,2,93.0
a2,b7,c26,d5,22,23.0,1010.0,cv,0.89,i0,3,71.0
a2,b7,c26,d6,22,23.0,1010.0,cv,1.78,i0,0,74.0
a2,b7,c26,d7,22,23.0,1010.0,SE,1.79,i0,0,81.0
a2,b7,c26,d8,22,23.0,1010.0,SE,3.58,i0,0,80.0
a2,b7,c26,d9,22,24.0,1010.0,SE,5.37,i0,0,73.0
a2,b7,c26,d10,22,25.0,1010.0,cv,0.89,i0,0,56.0
a2,b7,c26,d11,22,26.0,1010.0,SE,1.79,i0,0,48.0
a2,b7,c26,d12,21,28.0,1009.0,SE,3.58,i0,0,46.0
a2,b7,c26,d13,21,28.0,1009.0,SE,5.37,i0,0,47.0
a2,b7,c26,d14,22,29.0,1009.0,SE,7.16,i0,0,48.0
a2,b7,c26,d15,22,29.0,1008.0,SE,10.29,i0,0,44.0
a2,b7,c26,d16,21,29.0,1008.0,SE,13.42,i0,0,62.0
a2,b7,c26,d17,21,28.0,1008.0,SE,16.55,i0,0,59.0
a2,b7,c26,d18,22,27.0,1008.0,SE,20.57,i0,0,56.0
a2,b7,c26,d19,21,25.0,1008.0,SE,22.36,i0,0,56.0
a2,b7,c26,d20,22,25.0,1009.0,SE,25.49,i0,0,43.0
a2,b7,c26,d21,22,24.0,1009.0,SE,27.28,i0,0,49.0
a2,b7,c26,d22,22,24.0,1009.0,SE,29.07,i0,0,54.0
a2,b7,c26,d23,22,24.0,1008.0,SE,30.86,i0,0,55.0
a2,b7,c27,d0,22,24.0,1008.0,SE,32.65,i0,0,68.0
a2,b7,c27,d1,22,23.0,1008.0,cv,0.89,i0,0,64.0
a2,b7,c27,d2,22,23.0,1007.0,cv,1.78,i0,0,68.0
a2,b7,c27,d3,22,23.0,1007.0,SE,1.79,i0,0,72.0
a2,b7,c27,d4,22,22.0,1006.0,cv,0.45,i0,0,80.0
a2,b7,c27,d5,21,21.0,1006.0,NE,0.89,i0,0,83.0
a2,b7,c27,d6,22,22.0,1006.0,NW,1.79,i0,0,83.0
a2,b7,c27,d7,22,22.0,1006.0,NW,3.58,i0,0,83.0
a2,b7,c27,d8,22,24.0,1006.0,cv,0.89,i0,0,92.0
a2,b7,c27,d9,22,26.0,1005.0,NW,3.13,i0,0,83.0
a2,b7,c27,d10,22,28.0,1004.0,NE,1.79,i0,0,76.0
a2,b7,c27,d11,21,29.0,1003.0,cv,0.89,i0,0,88.0
a2,b7,c27,d12,21,31.0,1002.0,NE,1.79,i0,0,80.0
a2,b7,c27,d13,21,32.0,1001.0,cv,1.79,i0,0,78.0
a2,b7,c27,d14,19,33.0,1000.0,cv,2.68,i0,0,64.0
a2,b7,c27,d15,20,33.0,999.0,NE,1.79,i0,0,57.0
a2,b7,c27,d16,19,33.0,999.0,SE,1.79,i0,0,55.0
a2,b7,c27,d17,17,34.0,998.0,NW,3.13,i0,0,56.0
a2,b7,c27,d18,19,32.0,998.0,SE,3.13,i0,0,75.0
a2,b7,c27,d19,21,31.0,998.0,SE,7.15,i0,0,105.0
a2,b7,c27,d20,22,28.0,999.0,SE,8.94,i0,0,115.0
a2,b7,c27,d21,23,26.0,1000.0,cv,0.89,i0,0,118.0
a2,b7,c27,d22,23,25.0,1000.0,cv,1.78,i0,0,128.0
a2,b7,c27,d23,23,25.0,1000.0,SE,3.13,i0,0,145.0
a2,b7,c28,d0,23,26.0,1000.0,SE,6.26,i0,0,154.0
a2,b7,c28,d1,23,24.0,1001.0,cv,0.89,i0,0,157.0
a2,b7,c28,d2,23,24.0,1001.0,SE,0.89,i0,0,161.0
a2,b7,c28,d3,22,23.0,1002.0,NW,1.79,i0,0,143.0
a2,b7,c28,d4,22,23.0,1002.0,NW,3.58,i0,0,153.0
a2,b7,c28,d5,21,23.0,1003.0,NW,5.37,i0,0,149.0
a2,b7,c28,d6,21,22.0,1004.0,NW,7.16,i0,0,115.0
a2,b7,c28,d7,22,23.0,1004.0,NW,10.29,i0,0,64.0
a2,b7,c28,d8,21,27.0,1005.0,NW,14.31,i0,0,61.0
a2,b7,c28,d9,20,30.0,1006.0,NW,19.23,i0,0,42.0
a2,b7,c28,d10,18,31.0,1006.0,NE,3.13,i0,0,41.0
a2,b7,c28,d11,17,33.0,1006.0,NW,4.02,i0,0,35.0
a2,b7,c28,d12,17,34.0,1006.0,NW,8.04,i0,0,29.0
a2,b7,c28,d13,15,34.0,1005.0,NE,4.02,i0,0,26.0
a2,b7,c28,d14,16,35.0,1005.0,NE,7.15,i0,0,29.0
a2,b7,c28,d15,17,35.0,1005.0,SE,3.13,i0,0,24.0
a2,b7,c28,d16,21,33.0,1005.0,SE,6.26,i0,0,38.0
a2,b7,c28,d17,23,31.0,1005.0,SE,10.28,i0,0,63.0
a2,b7,c28,d18,23,31.0,1005.0,SE,13.41,i0,0,115.0
a2,b7,c28,d19,24,29.0,1006.0,SE,15.2,i0,0,123.0
a2,b7,c28,d20,24,28.0,1007.0,cv,0.89,i0,0,160.0
a2,b7,c28,d21,23,27.0,1008.0,cv,1.78,i0,0,175.0
a2,b7,c28,d22,23,27.0,1008.0,SE,1.79,i0,0,205.0
a2,b7,c28,d23,22,26.0,1009.0,SE,4.92,i0,0,229.0
a2,b7,c29,d0,22,25.0,1009.0,SE,5.81,i0,0,245.0
a2,b7,c29,d1,22,24.0,1009.0,NE,1.79,i0,0,260.0
a2,b7,c29,d2,22,24.0,1009.0,cv,0.89,i0,0,268.0
a2,b7,c29,d3,22,24.0,1009.0,SE,0.89,i0,0,266.0
a2,b7,c29,d4,22,23.0,1009.0,NE,0.89,i0,0,281.0
a2,b7,c29,d5,22,23.0,1009.0,SE,0.89,i0,0,286.0
a2,b7,c29,d6,22,23.0,1009.0,NE,0.89,i0,0,301.0
a2,b7,c29,d7,22,25.0,1010.0,NE,1.78,i0,0,302.0
a2,b7,c29,d8,23,26.0,1010.0,cv,0.89,i0,0,277.0
a2,b7,c29,d9,22,28.0,1010.0,cv,1.78,i0,0,252.0
a2,b7,c29,d10,23,29.0,1010.0,cv,2.67,i0,0,242.0
a2,b7,c29,d11,23,30.0,1010.0,cv,3.56,i0,0,231.0
a2,b7,c29,d12,24,31.0,1009.0,SE,1.79,i0,0,232.0
a2,b7,c29,d13,23,32.0,1008.0,SE,3.58,i0,0,239.0
a2,b7,c29,d14,23,33.0,1008.0,SE,6.71,i0,0,233.0
a2,b7,c29,d15,22,33.0,1007.0,SE,10.73,i0,0,197.0
a2,b7,c29,d16,21,33.0,1008.0,SE,14.75,i0,0,195.0
a2,b7,c29,d17,22,32.0,1008.0,SE,18.77,i0,0,170.0
a2,b7,c29,d18,22,31.0,1008.0,SE,20.56,i0,0,176.0
a2,b7,c29,d19,23,29.0,1008.0,SE,22.35,i0,0,213.0
a2,b7,c29,d20,23,27.0,1009.0,cv,0.89,i0,0,224.0
a2,b7,c29,d21,23,27.0,1009.0,SE,0.89,i0,0,229.0
a2,b7,c29,d22,24,26.0,1009.0,SE,1.78,i0,0,215.0
a2,b7,c29,d23,24,26.0,1009.0,SE,2.67,i0,0,204.0
a2,b7,c30,d0,24,25.0,1010.0,SE,3.56,i0,0,194.0
a2,b7,c30,d1,24,26.0,1010.0,SE,5.35,i0,0,188.0
a2,b7,c30,d2,24,25.0,1010.0,SE,7.14,i0,0,197.0
a2,b7,c30,d3,24,25.0,1010.0,SE,8.93,i0,0,206.0
a2,b7,c30,d4,23,25.0,1010.0,SE,10.72,i0,0,207.0
a2,b7,c30,d5,23,24.0,1010.0,SE,12.51,i0,0,212.0
a2,b7,c30,d6,23,24.0,1011.0,cv,0.89,i0,0,232.0
a2,b7,c30,d7,24,25.0,1011.0,NE,0.89,i0,0,240.0
a2,b7,c30,d8,24,26.0,1011.0,SE,1.79,i0,0,245.0
a2,b7,c30,d9,24,27.0,1011.0,SE,3.58,i0,0,242.0
a2,b7,c30,d10,24,29.0,1012.0,cv,0.89,i0,0,230.0
a2,b7,c30,d11,24,30.0,1011.0,SE,3.13,i0,0,179.0
a2,b7,c30,d12,23,31.0,1011.0,SE,7.15,i0,0,159.0
a2,b7,c30,d13,22,32.0,1011.0,SE,11.17,i0,0,142.0
a2,b7,c30,d14,21,32.0,1010.0,SE,16.09,i0,0,142.0
a2,b7,c30,d15,21,32.0,1009.0,SE,20.11,i0,0,145.0
a2,b7,c30,d16,22,32.0,1009.0,SE,24.13,i0,0,135.0
a2,b7,c30,d17,23,31.0,1009.0,SE,27.26,i0,0,143.0
a2,b7,c30,d18,23,30.0,1009.0,SE,30.39,i0,0,150.0
a2,b7,c30,d19,22,29.0,1010.0,SE,34.41,i0,0,166.0
a2,b7,c30,d20,23,27.0,1010.0,SE,36.2,i0,0,160.0
a2,b7,c30,d21,23,26.0,1011.0,cv,0.89,i0,0,169.0
a2,b7,c30,d22,23,26.0,1011.0,SE,3.13,i0,0,180.0
a2,b7,c30,d23,23,27.0,1011.0,SE,4.92,i0,0,188.0
a2,b8,c0,d0,23,26.0,1011.0,cv,0.89,i0,0,196.0
a2,b8,c0,d1,23,25.0,1011.0,SE,1.79,i0,0,205.0
a2,b8,c0,d2,24,25.0,1011.0,SE,3.58,i0,0,196.0
