age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
35,63509,11,0,0,50,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33,174463,9,0,0,35,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
45,67716,9,10520,0,48,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,>50K
46,153501,9,0,0,40,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
40,161285,10,0,0,25,?,Some-college,Married-civ-spouse,?,Wife,White,Female,United-States,<=50K
36,372525,10,0,0,48,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
70,88638,9,0,0,8,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,United-States,<=50K
29,194402,14,0,0,42,Private,Masters,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,?,<=50K
46,138069,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
52,48925,10,0,0,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
49,407495,9,0,0,70,?,HS-grad,Married-spouse-absent,?,Not-in-family,White,Male,United-States,<=50K
59,109567,9,0,0,55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
63,66634,5,0,0,16,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33,180551,9,0,0,40,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
56,255406,9,0,0,40,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
31,225507,11,0,0,40,Private,Assoc-voc,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
21,170273,10,0,0,40,Private,Some-college,Never-married,Prof-specialty,Own-child,Black,Female,United-States,<=50K
29,130856,9,0,0,45,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
60,184242,9,0,0,20,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,United-States,<=50K
71,148003,13,0,1911,38,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,>50K
53,816750,13,0,0,72,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
34,37380,9,0,0,40,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
21,117210,9,0,0,40,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
53,176557,14,0,0,50,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
59,53304,13,0,0,50,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
43,170785,10,0,0,55,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
68,174812,9,0,0,15,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
21,129232,10,0,0,40,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
26,271836,9,0,0,50,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,>50K
42,210275,14,4687,0,35,Private,Masters,Divorced,Tech-support,Unmarried,Black,Female,United-States,>50K
41,215479,9,0,0,40,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
52,229259,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35,119006,9,0,0,38,?,HS-grad,Widowed,?,Own-child,White,Female,United-States,<=50K
53,153064,3,7688,0,10,Private,5th-6th,Married-civ-spouse,Exec-managerial,Husband,White,Male,Yugoslavia,>50K
27,257033,9,0,0,60,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
42,23157,13,0,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
24,362059,8,0,0,32,Private,12th,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
43,176452,5,0,0,50,Private,9th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,?,>50K
62,96299,13,0,0,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
45,25649,10,7298,0,50,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
41,100451,9,7688,0,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
25,191271,9,0,0,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
38,87282,11,0,0,40,Private,Assoc-voc,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,United-States,<=50K
22,292055,11,0,0,37,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
27,147280,7,0,0,40,Private,11th,Never-married,Other-service,Own-child,Other,Male,United-States,<=50K
40,272343,9,0,0,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
51,41806,7,0,0,40,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
23,181820,10,0,0,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
41,518030,13,0,1590,40,State-gov,Bachelors,Never-married,Protective-serv,Not-in-family,Black,Male,Puerto-Rico,<=50K
39,119421,9,0,625,35,State-gov,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,<=50K
53,233149,12,0,0,45,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
28,116613,10,0,0,24,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,United-States,<=50K
63,162772,9,0,0,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
42,148951,13,0,0,12,?,Bachelors,Divorced,?,Not-in-family,White,Female,Ecuador,<=50K
31,123397,9,5178,0,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,United-States,>50K
76,201986,7,0,0,16,?,11th,Widowed,?,Other-relative,White,Female,United-States,<=50K
66,102663,4,0,0,50,Self-emp-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
19,205829,9,0,0,35,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
48,148121,13,0,0,40,Local-gov,Bachelors,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Philippines,<=50K
46,148489,9,0,0,40,?,HS-grad,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Male,Philippines,<=50K
57,162301,9,0,0,45,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
29,389857,9,0,0,50,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K
37,188571,9,0,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
28,183445,9,0,0,70,Federal-gov,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,Puerto-Rico,<=50K
31,103642,9,0,0,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
73,127858,10,3273,0,40,Federal-gov,Some-college,Widowed,Tech-support,Not-in-family,White,Female,United-States,<=50K
23,157331,13,0,0,40,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
39,410509,9,0,0,40,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,United-States,<=50K
41,192225,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
26,341353,13,0,0,15,Private,Bachelors,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
55,197422,9,7688,0,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
23,183358,9,0,0,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Puerto-Rico,<=50K
44,260046,9,0,0,40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
25,211097,3,0,0,20,Private,5th-6th,Divorced,Other-service,Unmarried,Other,Female,Honduras,<=50K
34,101709,9,0,0,40,Private,HS-grad,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
50,185354,14,0,0,35,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
28,115677,12,0,0,32,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
40,219240,9,0,0,22,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
50,171199,7,0,0,40,Private,11th,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
51,194475,10,0,0,40,State-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
58,187067,13,0,0,62,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Canada,<=50K
26,93017,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
21,96178,9,0,0,40,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
42,234633,13,0,0,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
46,106705,14,0,0,38,State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
25,273876,13,0,0,65,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
37,410919,9,0,0,35,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
30,132565,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
53,394765,14,0,0,40,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
20,151790,10,0,0,30,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
21,63899,7,0,0,40,Private,11th,Never-married,Adm-clerical,Other-relative,White,Female,United-States,<=50K
30,504725,6,0,0,18,Private,10th,Never-married,Sales,Other-relative,White,Male,Guatemala,<=50K
22,48988,10,0,0,40,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
64,111795,13,0,0,45,State-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
33,175856,7,0,0,60,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
56,250873,7,0,0,45,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26,108542,9,0,0,35,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
42,197522,10,0,0,40,Private,Some-college,Separated,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
38,198170,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
28,74784,9,0,0,50,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
34,112584,9,0,0,40,?,HS-grad,Separated,?,Unmarried,White,Female,United-States,<=50K
37,101020,13,4787,0,55,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,United-States,>50K
50,94885,13,0,0,45,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K
54,137815,8,4101,0,40,State-gov,12th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
46,411037,6,0,0,35,Private,10th,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
51,100933,9,0,0,40,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Female,United-States,<=50K
40,144778,9,0,0,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
18,138557,7,0,0,40,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
19,352849,9,0,1719,30,Private,HS-grad,Never-married,Sales,Other-relative,Black,Female,United-States,<=50K
36,379522,13,0,0,40,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,Germany,<=50K
46,165402,9,5178,0,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,>50K
45,54314,5,0,0,20,Private,9th,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
59,175689,10,0,0,14,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,Cuba,>50K
27,129624,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
70,221603,10,0,0,34,Private,Some-college,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
18,93985,10,0,0,30,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
35,172252,10,0,0,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
33,93056,4,0,0,40,Private,7th-8th,Divorced,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
42,170721,9,0,2002,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
20,138352,9,0,0,30,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
60,156616,9,0,0,40,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
42,266084,10,7298,0,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
47,121124,13,15024,0,50,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
19,218171,10,0,0,2,?,Some-college,Never-married,?,Own-child,Asian-Pac-Islander,Male,South,<=50K
51,257485,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
38,216845,3,0,0,48,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,<=50K
37,229647,9,0,0,42,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
51,282680,16,0,1564,70,Federal-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
47,344157,7,0,0,40,Private,11th,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
64,104973,9,0,0,45,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
24,291355,10,0,0,60,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
55,208311,14,0,1977,20,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
71,533660,4,0,0,40,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
54,133963,9,0,0,40,?,HS-grad,Widowed,?,Own-child,White,Female,United-States,<=50K
31,31740,11,0,0,55,Self-emp-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
23,210474,10,0,0,30,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
62,103575,9,5178,0,40,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
35,80680,14,0,0,45,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
37,107737,9,0,0,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35,91839,13,7688,0,20,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,United-States,>50K
19,201178,9,0,0,25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
22,228452,6,0,0,30,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
19,560804,10,0,0,30,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
23,225724,10,0,0,25,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
36,213277,10,0,0,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37,112512,11,0,0,48,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
31,111843,12,0,0,40,State-gov,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
32,360593,9,0,0,30,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
33,132601,10,0,0,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
44,367749,13,0,0,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Mexico,<=50K
34,127195,10,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
52,443742,10,0,0,60,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
52,177727,6,4064,0,45,Self-emp-inc,10th,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
67,165103,13,0,2174,50,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
42,68729,10,0,0,40,Private,Some-college,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
57,49893,14,0,0,60,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
56,346033,5,0,0,40,Private,9th,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
40,232820,11,0,0,40,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,United-States,<=50K
36,295706,9,3674,0,42,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
41,99373,9,0,0,40,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
22,267174,9,0,0,40,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
51,178241,9,0,0,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,>50K
60,194252,14,3103,0,40,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
43,89636,13,0,0,60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,South,<=50K
46,167159,10,0,0,70,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
58,570562,9,0,0,38,Private,HS-grad,Widowed,Sales,Not-in-family,White,Male,United-States,<=50K
19,197714,9,0,0,35,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
26,296372,9,0,0,40,?,HS-grad,Divorced,?,Own-child,White,Female,United-States,<=50K
31,137290,13,0,0,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
36,165855,13,0,0,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Germany,<=50K
59,258883,11,0,0,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
59,169611,9,0,0,40,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
29,370242,10,0,0,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
30,177828,13,0,0,40,Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
