C1,C2,C3,C4,C5,C6,C7,C8,C9,label
1535760000.0,1546433760.0,0.9,35.49,e1,White,f0,g1,h1,i0
1446768000.0,1511870160.0,0.19,48.75,e2,Tortie,f13,g9,h1,i1
1437696000.0,1471889460.0,0.24,45.33,e1,White,f0,g1,h2,i0
1481241600.0,1503506400.0,0.58,23.51,e0,Brown Brindle,f0,g7,h2,i1
1483574400.0,1496178840.0,0.22,27.35,e0,White,f0,g1,h2,i1
1499731200.0,1507448760.0,0.71,5.58,e1,Tan,f7,g1,h2,i0
1466380800.0,1504639440.0,0.87,30.35,e1,White,f0,g1,h3,i0
1421798400.0,1493226720.0,0.54,20.17,e0,Blue,f0,g1,h2,i1
1493683200.0,1497202200.0,0.62,44.21,e2,Tan,f13,g9,h2,i0
1458172800.0,1475774760.0,0.61,17.24,e2,Tan,f18,g4,h2,i0
1426032000.0,1490892540.0,0.59,15.44,e0,Red,f0,g7,h2,i1
1482278400.0,1491159180.0,0.21,5.06,e0,Black,f0,g1,h1,i1
1368057600.0,1536487860.0,0.8,10.0,e1,Cream Tabby,f7,g1,h1,i0
1540598400.0,1546161000.0,0.37,5.95,e2,Black,f8,g2,h1,i0
1174521600.0,1557239220.0,0.8,35.07,e1,Brown,f0,g1,h2,i0
1434931200.0,1485016380.0,0.8,17.93,e0,Tan,f0,g1,h2,i1
1517616000.0,1548960780.0,0.42,29.8,e1,Red,f0,g1,h2,i0
1498176000.0,1508445240.0,0.34,31.55,e1,White,f7,g1,h1,i0
1494115200.0,1514465220.0,0.25,30.32,e1,Black,f0,g7,h2,i0
1490140800.0,1555418520.0,0.14,48.82,e2,Brown Tabby,f17,g9,h1,i0
1486598400.0,1493314080.0,0.32,40.2,e1,Fawn,f0,g1,h2,i0
1473465600.0,1477411980.0,0.39,26.89,e2,Black,f13,g9,h1,i1
1520812800.0,1536084120.0,0.51,11.16,e0,Brown,f0,g1,h2,i1
1475625600.0,1491403200.0,0.5,45.4,e0,Orange Tabby,f0,g1,h1,i1
1534550400.0,1542480780.0,0.36,12.55,e0,Black,f0,g1,h2,i1
1452124800.0,1485716400.0,0.56,9.62,e0,White,f0,g1,h2,i1
1486857600.0,1520679780.0,0.99,13.77,e0,Tortie,f0,g7,h1,i1
1511827200.0,1545156180.0,1.0,38.97,e2,Tan,f0,g7,h2,i1
1466812800.0,1476230400.0,0.83,26.85,e0,Black,f13,g9,h1,i1
1482364800.0,1547391780.0,0.66,23.54,e2,Black,f13,g9,h2,i1
1496188800.0,1503360000.0,1.0,26.63,e1,Black,f0,g1,h2,i0
1496448000.0,1504798920.0,0.86,44.35,e0,Brown Tabby,f13,g9,h1,i1
1484870400.0,1518275460.0,0.33,26.79,e0,Red,f15,g4,h3,i2
1466985600.0,1476014400.0,0.69,34.7,e1,Black,f13,g9,h2,i0
1478822400.0,1480982400.0,0.41,32.86,e2,Calico,f13,g9,h1,i1
1508457600.0,1542195060.0,0.21,19.02,e1,Black,f0,g8,h2,i0
1333065600.0,1556191620.0,1.0,5.35,e1,White,f0,g1,h2,i0
1467504000.0,1479978000.0,0.86,26.56,e2,Orange,f16,g9,h1,i0
1537228800.0,1547386920.0,0.02,20.62,e2,Gray,f17,g9,h1,i1
1540512000.0,1548347100.0,0.36,27.76,e1,Gray Tabby,f0,g1,h1,i0
1513987200.0,1517061420.0,0.38,29.34,e2,Black,f13,g9,h1,i0
1479168000.0,1482278400.0,0.1,34.68,e2,Lilac Point,f13,g9,h1,i1
1489190400.0,1554464400.0,0.44,18.52,e0,Black,f0,g1,h2,i1
1443225600.0,1518182340.0,0.79,13.23,e1,Brown Tabby,f0,g1,h1,i0
1434585600.0,1472828400.0,0.36,40.82,e0,Brown Brindle,f0,g1,h2,i1
1518134400.0,1546535520.0,0.5,18.42,e1,Black,f0,g1,h2,i0
1444780800.0,1478259060.0,0.6,25.29,e2,Black,f18,g4,h2,i1
1197590400.0,1478775780.0,0.66,6.6,e1,Blue,f7,g1,h2,i0
1481760000.0,1493382240.0,0.03,32.34,e0,Brown Tabby,f7,g1,h1,i1
1487289600.0,1553094000.0,0.04,25.89,e0,Cream,f0,g1,h2,i1
1510876800.0,1554735960.0,0.67,35.62,e2,Tan,f13,g9,h2,i0
1486771200.0,1520181960.0,0.63,48.02,e0,Brown,f15,g4,h3,i2
1471219200.0,1478955540.0,0.95,5.04,e2,Tortie,f18,g4,h1,i1
1494028800.0,1501439760.0,0.69,21.43,e0,Black,f0,g1,h2,i1
1309651200.0,1469275920.0,0.51,15.54,e1,Red,f0,g7,h2,i0
1456444800.0,1494182340.0,0.42,42.59,e0,Tortie,f0,g1,h1,i1
1458345600.0,1543827180.0,0.44,31.78,e0,Brown,f7,g1,h2,i1
1546387200.0,1556630520.0,0.7,5.52,e1,Brown Tabby,f7,g1,h1,i0
1326931200.0,1518261720.0,0.66,28.83,e0,Brown,f0,g7,h2,i1
1471824000.0,1480788180.0,0.26,21.19,e1,Orange Tabby,f0,g1,h1,i0
1331164800.0,1491395640.0,0.06,47.63,e1,Tricolor,f0,g7,h2,i0
1407715200.0,1473099180.0,0.94,27.95,e1,Tricolor,f0,g1,h2,i0
1501718400.0,1535302260.0,0.32,29.54,e1,Black,f0,g7,h2,i0
1541462400.0,1556733420.0,0.49,41.53,e1,Black,f0,g1,h2,i0
1437782400.0,1505478540.0,0.97,39.51,e0,Tortie,f0,g1,h1,i1
1418083200.0,1521206340.0,0.15,37.43,e1,Fawn,f7,g1,h2,i0
1428105600.0,1495640640.0,0.9,33.09,e0,Brown,f0,g1,h2,i1
1544832000.0,1550339280.0,0.83,20.52,e2,White,f13,g9,h1,i1
1489622400.0,1554554880.0,0.62,38.48,e1,White,f0,g7,h2,i0
1444780800.0,1543161180.0,0.23,29.8,e1,Cream,f0,g1,h2,i0
1348531200.0,1488802980.0,0.16,47.22,e1,Brown,f0,g1,h2,i0
1504051200.0,1506536220.0,0.82,32.92,e0,Calico,f13,g9,h1,i2
1471046400.0,1504881720.0,0.76,15.01,e1,Black,f0,g1,h2,i0
1419033600.0,1536861720.0,0.05,25.34,e0,Fawn,f0,g7,h2,i1
1467244800.0,1481909220.0,0.36,16.54,e1,Brown Tabby,f0,g1,h1,i0
1504656000.0,1538932980.0,0.84,8.73,e1,Black,f0,g1,h2,i0
1480204800.0,1514748360.0,0.53,35.04,e1,Tan,f0,g1,h2,i0
1498608000.0,1502544600.0,0.69,41.45,e2,Blue Tabby,f13,g9,h1,i0
1498176000.0,1516214640.0,0.52,5.96,e1,Tan,f0,g1,h2,i0
1446768000.0,1512231960.0,0.59,18.91,e0,Brown,f13,g9,h3,i2
1516060800.0,1532024580.0,0.85,39.8,e0,White,f0,g1,h2,i1
973123200.0,1479908040.0,0.96,14.41,e2,Black,f18,g4,h2,i1
1332547200.0,1549135800.0,0.58,18.56,e1,Brown,f0,g7,h2,i0
1472688000.0,1482840300.0,0.17,28.95,e1,Tan,f7,g1,h2,i0
1426982400.0,1493225160.0,0.99,10.06,e2,Black,f13,g9,h2,i1
1473552000.0,1481367960.0,0.44,27.82,e2,Brown Tabby,f0,g1,h1,i1
1461628800.0,1480087260.0,0.87,7.09,e0,Brown Tabby,f0,g1,h1,i1
1503014400.0,1515422280.0,0.58,21.42,e0,Orange,f13,g9,h1,i2
1393977600.0,1495562340.0,0.47,5.09,e1,Tan,f0,g7,h2,i0
1363910400.0,1492344120.0,0.09,45.4,e0,White,f0,g1,h2,i1
1436659200.0,1504378440.0,0.15,30.86,e0,Tan,f0,g1,h2,i1
1408147200.0,1473513660.0,0.93,11.85,e2,Gray,f13,g9,h2,i1
1439424000.0,1536067980.0,0.43,11.63,e1,Tan,f0,g7,h2,i0
1473206400.0,1475581380.0,0.76,23.19,e0,Black,f13,g9,h1,i2
1500163200.0,1504620600.0,0.46,21.82,e2,Brown Tabby,f13,g9,h1,i0
1479600000.0,1481906400.0,0.17,32.6,e0,Brown Tabby,f13,g9,h1,i2
1484265600.0,1499625180.0,0.29,43.78,e1,Blue Tabby,f0,g1,h1,i0
1491609600.0,1556632140.0,0.31,41.51,e2,Brown Brindle,f0,g7,h2,i1
1534896000.0,1542556980.0,0.1,16.53,e1,Black,f0,g1,h1,i0
1513209600.0,1522683360.0,0.64,24.76,e0,Tortie,f0,g1,h1,i1
1502150400.0,1513948200.0,0.14,36.19,e0,Calico,f0,g1,h1,i1
1446076800.0,1511536140.0,0.04,36.51,e0,Gray,f13,g9,h2,i1
1414281600.0,1547298480.0,0.33,35.67,e0,Tortie,f13,g9,h1,i1
1500595200.0,1507294380.0,0.1,27.16,e2,Orange Tabby,f0,g1,h1,i0
1154822400.0,1472314860.0,0.01,21.09,e2,White,f18,g4,h1,i0
1401408000.0,1532107860.0,0.98,47.29,e1,Blue,f0,g1,h2,i0
1418947200.0,1483952400.0,0.72,45.77,e2,Orange Tabby,f16,g9,h1,i0
1441929600.0,1481414400.0,0.3,36.94,e1,White,f13,g9,h1,i0
1481500800.0,1499071020.0,0.52,40.9,e0,Brown,f15,g4,h3,i2
1443398400.0,1483291380.0,0.61,34.1,e1,White,f0,g1,h2,i0
1071273600.0,1553261460.0,0.01,9.59,e1,Brown,f0,g7,h2,i0
1492128000.0,1513273680.0,0.29,34.52,e1,Orange Tabby,f0,g1,h1,i0
1170374400.0,1472661780.0,0.85,13.82,e0,Chocolate,f0,g7,h2,i1
1471824000.0,1505477460.0,0.57,11.41,e0,White,f0,g1,h2,i1
1377216000.0,1474742640.0,0.58,12.06,e1,Chocolate,f0,g1,h2,i0
1520812800.0,1538761800.0,0.5,35.4,e1,Black,f0,g1,h1,i0
1484006400.0,1518705420.0,0.52,42.71,e0,Tan,f0,g1,h2,i1
1465430400.0,1476230400.0,0.62,34.67,e1,Orange Tabby,f13,g9,h1,i0
1534896000.0,1550599080.0,0.09,41.25,e0,White,f0,g1,h2,i1
1503187200.0,1513274220.0,0.06,41.41,e1,Brown Tabby,f0,g1,h1,i0
1500854400.0,1520430240.0,0.59,17.91,e1,White,f7,g1,h2,i0
1522627200.0,1556384100.0,0.58,8.76,e1,Tan,f0,g1,h2,i0
1407888000.0,1507639500.0,0.05,38.74,e0,Blue,f0,g1,h1,i1
1508112000.0,1511550120.0,0.18,42.89,e2,White,f13,g9,h1,i0
1497139200.0,1530606300.0,0.35,5.21,e0,Brown,f15,g4,h3,i2
1524268800.0,1539366060.0,0.55,27.74,e2,Brown,f0,g7,h2,i0
1503273600.0,1511794800.0,0.22,6.53,e2,White,f13,g9,h2,i1
1474416000.0,1487158560.0,0.35,26.57,e0,Brown,f0,g7,h2,i1
1347667200.0,1468672140.0,0.12,30.55,e1,Blue,f0,g7,h2,i0
1501718400.0,1513781460.0,0.16,16.24,e1,Brown Tabby,f0,g1,h1,i0
1474848000.0,1545753300.0,0.8,12.75,e1,Black Smoke,f0,g1,h1,i0
1407110400.0,1485524100.0,0.91,31.06,e0,Tortie,f0,g1,h1,i1
1432425600.0,1471971600.0,0.4,29.66,e1,Black,f0,g7,h2,i0
1527552000.0,1529762040.0,0.77,27.59,e0,Brown Tabby,f13,g9,h1,i2
1454198400.0,1520380800.0,0.26,41.54,e2,Tan,f0,g1,h2,i0
1412121600.0,1527860820.0,0.96,21.52,e1,Orange Tabby,f0,g7,h1,i0
1548892800.0,1553339700.0,0.15,5.64,e2,Tricolor,f13,g9,h0,i1
1091318400.0,1503423720.0,0.04,46.91,e2,Chocolate,f0,g7,h2,i0
1492646400.0,1500060120.0,0.57,20.81,e1,Black,f7,g1,h2,i0
1424476800.0,1471200780.0,0.52,42.92,e0,White,f0,g7,h2,i1
1408492800.0,1537547040.0,0.34,41.3,e1,Blue Merle,f0,g1,h2,i0
1491004800.0,1524500340.0,0.49,16.33,e2,Sable,f0,g7,h2,i1
1525478400.0,1533036720.0,0.31,6.44,e0,Torbie,f0,g1,h1,i1
1398470400.0,1498486800.0,0.41,36.89,e0,Blue,f0,g7,h2,i1
1444435200.0,1479146940.0,0.4,9.38,e0,Blue,f0,g7,h2,i1
1443484800.0,1476954000.0,0.57,10.36,e2,Brown Tabby,f16,g9,h1,i0
1518220800.0,1530464700.0,0.93,40.68,e1,Brown,f0,g1,h2,i0
1457136000.0,1491741960.0,0.44,31.83,e2,Brown Tabby,f18,g4,h1,i0
1536451200.0,1540208280.0,0.38,29.99,e2,Brown,f13,g9,h2,i0
1203638400.0,1521312120.0,0.02,32.82,e1,Yellow,f13,g9,h2,i0
1521504000.0,1555182900.0,0.11,28.54,e1,Black,f0,g1,h2,i0
1486080000.0,1493811900.0,0.53,19.17,e1,Blue Tabby,f0,g1,h1,i0
1215388800.0,1533127200.0,0.27,23.45,e0,White,f0,g7,h2,i1
1469836800.0,1477925460.0,0.13,13.79,e0,Calico,f0,g1,h1,i1
1375056000.0,1503619200.0,0.5,6.31,e1,Black,f0,g1,h2,i0
1214697600.0,1487609340.0,0.91,10.85,e1,Red,f0,g1,h2,i0
1466294400.0,1472655420.0,0.37,16.04,e2,Black,f18,g4,h1,i0
1479427200.0,1481387160.0,0.15,28.2,e0,Black Smoke,f13,g9,h1,i2
1441238400.0,1469437200.0,0.9,21.96,e2,Orange Tabby,f16,g9,h1,i0
1455148800.0,1487093940.0,0.97,9.66,e1,Black,f0,g7,h2,i0
1519689600.0,1534876560.0,0.7,19.34,e0,Yellow,f0,g1,h0,i2
1264636800.0,1496848740.0,0.34,10.68,e1,Chocolate,f13,g9,h2,i0
1301961600.0,1506729600.0,0.79,12.26,e0,Black,f13,g9,h2,i1
1196121600.0,1486305180.0,0.43,14.19,e1,Black,f18,g4,h1,i0
1469145600.0,1534337520.0,0.84,12.19,e1,White,f0,g7,h2,i0
1475107200.0,1508422560.0,0.43,24.36,e0,Gray,f15,g4,h3,i2
1083024000.0,1475165160.0,0.72,39.03,e0,Chocolate,f0,g7,h2,i1
1499472000.0,1507488300.0,0.8,19.63,e1,Brown Tabby,f0,g1,h1,i0
1520640000.0,1554748200.0,0.68,42.47,e0,Brown,f0,g1,h2,i1
1472774400.0,1479993780.0,0.6,40.7,e1,Black,f7,g1,h2,i0
1413590400.0,1478517300.0,0.38,30.23,e0,Torbie,f18,g4,h1,i2
1433980800.0,1499366040.0,0.02,27.0,e1,White,f0,g1,h2,i0
1501891200.0,1557254820.0,0.92,31.3,e1,White,f0,g1,h2,i0
1442275200.0,1539603000.0,0.4,13.35,e1,Brown Brindle,f0,g7,h2,i0
1538611200.0,1551380820.0,0.44,38.06,e2,Brown Tabby,f17,g9,h1,i1
1514764800.0,1522408200.0,0.21,26.14,e1,Black,f7,g1,h1,i0
1333756800.0,1519820520.0,0.43,8.93,e0,White,f0,g7,h2,i1
1323648000.0,1515848040.0,0.41,21.22,e1,Blue,f0,g7,h1,i0
1317513600.0,1486394760.0,0.08,24.52,e0,Blue,f0,g7,h2,i1
1529971200.0,1536944640.0,0.46,17.92,e0,Tricolor,f7,g1,h2,i1
1466121600.0,1474286340.0,0.57,10.65,e1,Brown Tabby,f0,g1,h1,i0
1349395200.0,1478191800.0,0.56,10.3,e2,Tan,f0,g7,h2,i1
1512864000.0,1526738880.0,0.01,15.81,e2,Brown Tabby,f7,g1,h1,i0
1512777600.0,1520704380.0,0.32,48.24,e1,Black,f0,g1,h1,i0
1474934400.0,1478788920.0,0.1,11.06,e2,White,f13,g9,h2,i1
1475366400.0,1487635200.0,0.27,29.84,e0,Black,f13,g9,h1,i1
1498953600.0,1507463400.0,0.7,16.08,e0,Calico,f0,g1,h1,i1
1462233600.0,1495980000.0,0.83,9.4,e2,Tortie,f13,g9,h1,i1
1473897600.0,1507420800.0,0.7,37.15,e2,Black,f13,g9,h2,i1
1384473600.0,1490810280.0,0.41,8.97,e1,Brown,f13,g9,h2,i0
1273708800.0,1528121400.0,0.25,19.72,e0,White,f0,g7,h2,i1
1520640000.0,1530298740.0,0.48,6.34,e0,Fawn,f0,g1,h2,i1
1492905600.0,1515869040.0,0.99,14.02,e2,Sable,f0,g7,h2,i1
1462233600.0,1527945120.0,0.23,46.26,e1,Black,f13,g9,h1,i0
1443052800.0,1476449520.0,0.72,18.38,e0,Sable,f18,g4,h3,i2
1482192000.0,1496143500.0,0.07,30.29,e0,Tortie,f7,g1,h1,i1
1324684800.0,1552934700.0,0.98,14.23,e0,Blue Tick,f0,g7,h2,i1
1490486400.0,1525374360.0,0.95,27.37,e0,Black,f0,g1,h2,i1
1337126400.0,1487686140.0,0.17,7.16,e0,Tan,f7,g1,h2,i1
1487289600.0,1553277780.0,0.09,5.43,e1,Black,f0,g1,h1,i0
1487289600.0,1552414740.0,0.73,39.78,e1,Tan,f0,g1,h2,i0
1403740800.0,1500647100.0,0.22,23.21,e1,Black,f13,g9,h1,i0
1509062400.0,1543485120.0,0.1,42.27,e0,Black,f0,g1,h1,i1
1432771200.0,1499971440.0,0.45,5.32,e0,Blue,f0,g1,h2,i1
1429142400.0,1526321460.0,0.37,43.28,e1,White,f0,g1,h2,i0
1505692800.0,1523905140.0,0.25,34.19,e1,Brown,f0,g7,h2,i0
1381363200.0,1537121280.0,0.06,35.09,e1,Black,f0,g7,h2,i0
1539907200.0,1547399520.0,0.37,26.55,e1,Gray Tabby,f0,g1,h1,i0
1513382400.0,1515860520.0,0.61,35.8,e0,Tortie,f13,g9,h1,i2
1506384000.0,1509189720.0,0.95,24.01,e0,Black,f13,g9,h1,i2
1498348800.0,1531731600.0,0.67,5.53,e0,Brown Tabby,f16,g9,h1,i1
1495497600.0,1514457420.0,0.03,36.0,e0,White,f0,g1,h3,i1
1547078400.0,1555695780.0,0.16,41.3,e0,Black,f0,g1,h1,i1
1499731200.0,1503492780.0,0.52,30.29,e2,White,f13,g9,h2,i0
1124928000.0,1474043160.0,0.37,31.9,e0,Cream,f0,g7,h2,i1
1401580800.0,1545563700.0,0.61,32.53,e2,White,f0,g7,h2,i0
1515369600.0,1557083220.0,0.78,44.76,e1,Tricolor,f0,g1,h2,i0
1425859200.0,1491050280.0,0.35,37.74,e1,Black,f0,g1,h2,i0
1070496000.0,1482754980.0,0.98,40.25,e1,Black,f13,g9,h2,i0
1311638400.0,1474724700.0,0.13,48.79,e0,Brown Brindle,f0,g1,h2,i1
1381536000.0,1525785420.0,0.11,30.46,e1,Brown,f0,g1,h2,i0
1382140800.0,1479664440.0,0.3,15.55,e0,Tan,f0,g7,h2,i1
1299196800.0,1490644980.0,0.74,22.14,e1,Black,f0,g1,h2,i0
1492387200.0,1515864600.0,0.54,17.85,e1,Fawn,f0,g1,h2,i0
1339200000.0,1471108020.0,0.7,25.93,e1,Tan,f0,g1,h2,i0
1458345600.0,1486657860.0,0.58,11.33,e0,Brown,f0,g1,h2,i1
1437264000.0,1485704880.0,0.28,21.36,e1,Brown,f0,g1,h2,i0
1470182400.0,1484654400.0,0.6,12.3,e1,Black,f13,g9,h1,i0
1482883200.0,1495670400.0,0.53,37.83,e1,Buff,f13,g9,h2,i0
1466640000.0,1499277720.0,0.91,34.16,e0,Black,f0,g1,h2,i1
1458604800.0,1492282140.0,0.03,14.87,e1,Black,f0,g7,h2,i0
1455235200.0,1489154220.0,0.15,24.68,e1,Brown Brindle,f13,g9,h2,i0
1489104000.0,1553961600.0,0.93,39.78,e0,White,f0,g1,h2,i1
1477526400.0,1511633460.0,0.1,20.97,e1,Black,f0,g1,h2,i0
1487721600.0,1552467420.0,0.5,16.17,e0,Black,f15,g4,h3,i2
1442361600.0,1480532640.0,0.43,28.76,e0,Calico,f0,g1,h1,i1
1480550400.0,1488213660.0,0.3,26.66,e0,Chocolate,f0,g1,h2,i1
1419206400.0,1516188300.0,0.16,11.89,e1,Tan,f0,g1,h2,i0
1523059200.0,1552924080.0,0.25,43.1,e0,Tan,f0,g1,h2,i1
1322524800.0,1513768020.0,0.49,14.79,e0,Black,f13,g9,h2,i1
1486339200.0,1551962400.0,0.05,42.7,e0,White,f0,g1,h2,i1
1325030400.0,1547804160.0,0.4,47.42,e1,White,f0,g7,h2,i0
1505606400.0,1507462380.0,0.28,13.09,e0,Orange Tabby,f13,g9,h1,i2
1485648000.0,1520508480.0,0.94,21.36,e1,Red,f0,g7,h2,i0
1339286400.0,1531149720.0,0.16,45.39,e1,Black,f0,g1,h2,i0
1494374400.0,1504545900.0,0.43,41.4,e0,Chocolate,f0,g1,h2,i1
1459555200.0,1493404020.0,0.13,7.04,e1,Tricolor,f0,g1,h2,i0
1523059200.0,1556042040.0,0.64,47.4,e1,Tan,f0,g1,h2,i0
1267488000.0,1555430460.0,0.8,7.96,e1,Brown Brindle,f0,g1,h2,i0
1475366400.0,1510943040.0,0.53,20.47,e1,Black,f13,g9,h1,i0
1245628800.0,1493828340.0,0.66,48.46,e1,Black,f7,g1,h1,i0
1422748800.0,1551629400.0,0.08,44.96,e1,Black,f0,g7,h2,i0
1530144000.0,1537777980.0,0.75,12.91,e1,Blue,f7,g1,h1,i0
1498435200.0,1545053220.0,0.4,5.33,e1,Brown,f0,g1,h2,i0
1467590400.0,1471445160.0,0.28,36.02,e2,Black,f13,g9,h1,i0
1475107200.0,1513771320.0,0.64,12.14,e0,White,f0,g1,h1,i1
1202256000.0,1523372340.0,0.2,47.97,e1,Tan,f0,g7,h2,i0
1498089600.0,1512577080.0,0.6,39.37,e1,Cream Tabby,f0,g1,h1,i0
1355097600.0,1505234340.0,0.77,43.49,e0,Blue,f1,g4,h2,i1
1417478400.0,1482427860.0,0.25,48.59,e1,Brown,f0,g7,h2,i0
1477958400.0,1511455440.0,0.15,16.59,e2,White,f13,g9,h1,i0
1410825600.0,1476641760.0,0.88,25.82,e0,Blue Merle,f0,g1,h2,i1
1450742400.0,1474312560.0,0.82,45.92,e0,Brown Tabby,f0,g1,h1,i1
1497916800.0,1499794620.0,0.94,43.18,e2,Black,f13,g9,h1,i1
1443052800.0,1478887320.0,0.9,27.59,e1,Brown Brindle,f7,g1,h2,i0
1499299200.0,1502409600.0,0.81,12.31,e2,Tortie Point,f13,g9,h1,i1
1478563200.0,1512129300.0,0.56,41.49,e1,Black,f0,g7,h2,i0
1530403200.0,1551448860.0,0.85,37.95,e0,Black,f0,g7,h1,i1
1526860800.0,1536157020.0,0.95,39.91,e0,Tan,f13,g9,h2,i1
1534032000.0,1542048000.0,0.86,34.88,e0,Gray Tabby,f7,g1,h1,i1
1466812800.0,1489952340.0,0.96,18.99,e0,Brown Tabby,f16,g9,h1,i1
1471132800.0,1474979220.0,0.68,33.58,e2,Brown Tabby,f13,g9,h1,i1
1417996800.0,1514810220.0,0.43,26.47,e0,Tan,f0,g1,h2,i1
1513209600.0,1516988640.0,0.97,48.57,e0,Brown Tabby,f13,g9,h1,i2
1498953600.0,1512212760.0,0.93,38.19,e2,Black,f0,g1,h2,i0
1482278400.0,1486809480.0,0.4,9.86,e0,Brown,f15,g4,h3,i2
1472083200.0,1505917680.0,0.95,22.13,e1,Brown,f0,g1,h1,i0
1519948800.0,1549207680.0,0.62,27.69,e1,Black,f13,g9,h1,i0
1423267200.0,1519834560.0,0.24,40.52,e1,Black,f0,g7,h1,i0
1484956800.0,1520705700.0,0.63,24.9,e1,Tan,f0,g1,h2,i0
1530748800.0,1539275820.0,0.94,37.74,e0,Black,f7,g1,h1,i1
1489017600.0,1522932420.0,0.64,10.28,e1,Tricolor,f0,g1,h2,i0
1370131200.0,1548607020.0,0.38,41.69,e2,Blue,f0,g7,h2,i0
1499212800.0,1503405420.0,0.22,49.71,e0,Black Tabby,f13,g9,h1,i2
1497830400.0,1531509180.0,0.6,12.4,e1,Tricolor,f0,g1,h2,i0
1111363200.0,1536246240.0,0.92,48.06,e1,Brown Tabby,f0,g7,h1,i0
1460246400.0,1471718460.0,0.72,28.64,e1,Orange Tabby,f0,g1,h1,i0
1536019200.0,1543171560.0,0.65,23.22,e0,Tan,f0,g1,h2,i1
1469836800.0,1500919080.0,0.98,7.37,e0,Brown,f0,g1,h2,i1
1451347200.0,1549560360.0,0.89,14.67,e1,White,f0,g1,h2,i0
1527292800.0,1537173000.0,0.24,47.81,e0,Red,f0,g3,h3,i2
1411257600.0,1426077900.0,0.56,20.64,e1,Orange Tabby,f0,g1,h1,i0
1417564800.0,1545672720.0,0.23,21.0,e1,Orange Tabby,f0,g7,h1,i0
1453248000.0,1493224200.0,0.27,32.43,e0,White,f0,g1,h2,i1
1284076800.0,1538412000.0,0.85,21.37,e0,Brown,f0,g7,h2,i1
1490832000.0,1554484920.0,0.83,39.42,e0,Black,f0,g8,h2,i1
1506038400.0,1509730680.0,0.84,37.98,e0,Brown Tabby,f13,g9,h1,i2
1330300800.0,1489927680.0,0.62,37.1,e0,White,f0,g7,h2,i1
1233100800.0,1487433000.0,0.57,47.42,e0,Brown Tabby,f18,g4,h1,i1
1260057600.0,1482841320.0,0.13,34.24,e1,Buff,f13,g9,h2,i0
1490054400.0,1555524300.0,0.88,25.6,e1,Brown,f0,g1,h2,i0
1483660800.0,1487863560.0,0.71,26.11,e2,Cream Tabby,f13,g9,h1,i1
1117238400.0,1497969360.0,0.7,41.68,e2,Black,f18,g4,h2,i1
1427500800.0,1500206820.0,0.42,34.66,e1,Blue,f1,g4,h2,i0
1476489600.0,1510508520.0,0.97,41.2,e0,Tricolor,f0,g1,h2,i1
1473724800.0,1481986620.0,0.49,21.62,e2,Black,f13,g9,h2,i0
1489795200.0,1554895560.0,0.7,38.1,e0,Brown Tabby,f17,g9,h1,i1
1433289600.0,1486228020.0,0.71,16.34,e1,Brown Brindle,f0,g7,h2,i0
1250467200.0,1536689460.0,0.08,37.5,e1,White,f0,g7,h2,i0
1400630400.0,1497269760.0,0.0,46.88,e2,Black,f13,g9,h3,i0
1420934400.0,1523820300.0,0.93,30.92,e0,Chocolate,f0,g7,h2,i1
1525478400.0,1532884800.0,0.14,46.05,e0,Brown Tabby,f0,g1,h1,i1
1240099200.0,1494948420.0,0.42,13.84,e0,Brown,f0,g1,h2,i1
1430006400.0,1496253780.0,0.07,7.13,e1,Black,f0,g1,h1,i0
1470873600.0,1474042800.0,0.21,6.34,e0,Orange Tabby,f13,g9,h1,i2
1474848000.0,1497972900.0,0.11,28.73,e0,Tortie,f16,g9,h1,i1
1506729600.0,1555767000.0,0.38,46.51,e2,White,f0,g7,h2,i1
1332633600.0,1524165480.0,0.32,25.51,e1,White,f0,g1,h2,i0
1411862400.0,1547752500.0,0.33,22.19,e1,White,f0,g1,h2,i0
1489622400.0,1497967680.0,0.72,26.47,e2,Tricolor,f13,g9,h2,i0
1459296000.0,1483122780.0,0.71,21.4,e1,Blue,f0,g1,h1,i0
1315353600.0,1475081880.0,0.74,16.19,e1,Tan,f0,g7,h2,i0
1446422400.0,1511615400.0,0.56,32.91,e0,Brown,f13,g9,h3,i2
1444694400.0,1543855260.0,0.88,36.83,e1,White,f0,g1,h2,i0
1534464000.0,1542019620.0,0.2,44.32,e0,White,f18,g4,h2,i2
1461542400.0,1495013400.0,0.88,19.39,e0,Brown,f15,g4,h3,i2
1405036800.0,1470587520.0,0.98,35.95,e0,Blue Point,f0,g1,h1,i1
1489017600.0,1522690980.0,0.73,45.3,e0,Calico,f13,g9,h1,i1
1412985600.0,1470939960.0,0.99,27.45,e0,Black,f0,g7,h2,i1
1332288000.0,1555420860.0,0.98,41.69,e0,Black,f0,g7,h2,i1
1500076800.0,1509041760.0,0.05,12.03,e0,Calico,f0,g1,h1,i1
1482019200.0,1486564860.0,0.97,16.52,e2,Blue Tabby,f13,g9,h1,i1
1385683200.0,1489166160.0,0.5,45.76,e0,White,f0,g7,h2,i1
1397865600.0,1492012260.0,0.21,33.35,e2,Black,f13,g9,h2,i1
1332892800.0,1492533600.0,0.79,14.85,e0,White,f18,g4,h1,i2
1280707200.0,1516042080.0,0.41,49.53,e0,Black,f0,g7,h2,i1
1460851200.0,1525975080.0,0.43,33.28,e0,Tan,f12,g1,h2,i1
