age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
37,380,4,548,2,-1,0,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,no
58,1013,11,206,1,461,1,self-employed,married,primary,no,yes,no,cellular,aug,failure,yes
36,196,20,687,2,-1,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,no
40,315,20,44,1,-1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,no
27,373,4,49,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
60,1664,4,142,2,-1,0,retired,married,primary,no,yes,no,unknown,jun,unknown,no
28,171,5,324,1,87,1,management,single,secondary,no,no,no,cellular,jun,success,yes
32,715,8,108,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
33,173,18,26,5,-1,0,self-employed,married,secondary,no,no,no,cellular,aug,unknown,no
34,62,7,169,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
32,1271,20,51,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
57,964,11,70,5,-1,0,self-employed,married,unknown,no,no,no,unknown,jun,unknown,no
53,3,30,114,4,-1,0,retired,married,primary,no,no,no,cellular,jan,unknown,no
32,4,21,776,2,-1,0,housemaid,single,tertiary,no,yes,no,cellular,aug,unknown,no
36,268,29,719,1,-1,0,admin.,single,secondary,no,no,yes,cellular,jan,unknown,no
38,99,29,191,2,-1,0,blue-collar,married,secondary,no,no,no,telephone,jan,unknown,no
59,0,19,288,2,-1,0,retired,married,primary,no,no,no,cellular,aug,unknown,no
38,0,8,92,3,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
44,-254,20,25,1,-1,0,services,married,secondary,no,no,no,unknown,jun,unknown,no
32,578,30,206,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jan,unknown,no
38,1556,12,191,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
30,4082,14,215,1,459,17,unemployed,single,tertiary,no,no,no,telephone,jun,other,no
73,796,23,427,1,182,2,retired,married,primary,no,no,no,cellular,oct,failure,yes
29,158,25,241,2,-1,0,entrepreneur,single,secondary,no,yes,no,cellular,jul,unknown,no
49,153,6,123,4,-1,0,services,married,secondary,no,no,no,cellular,aug,unknown,no
29,266,6,540,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,yes
38,1514,21,160,3,120,3,entrepreneur,married,tertiary,no,no,yes,cellular,nov,failure,no
39,4453,10,156,1,-1,0,services,single,primary,no,yes,no,cellular,jul,unknown,no
53,57,19,84,3,-1,0,management,married,tertiary,no,no,yes,cellular,nov,unknown,no
44,370,11,128,1,369,1,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,no
36,977,20,172,2,-1,0,self-employed,single,tertiary,no,no,no,unknown,jun,unknown,no
44,65,21,148,4,-1,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,no
31,-575,2,153,9,-1,0,blue-collar,single,secondary,yes,yes,no,unknown,jun,unknown,no
57,32,15,476,3,-1,0,retired,married,secondary,yes,yes,no,cellular,may,unknown,no
56,4166,16,378,1,-1,0,retired,divorced,secondary,no,yes,no,unknown,may,unknown,no
39,694,18,91,1,168,2,housemaid,married,primary,no,yes,yes,cellular,nov,other,no
34,4231,11,382,2,-1,0,management,divorced,tertiary,no,yes,no,cellular,aug,unknown,no
59,5501,9,172,4,-1,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,no
71,0,26,771,1,171,1,retired,divorced,secondary,no,no,no,cellular,feb,success,yes
41,852,27,157,10,-1,0,management,married,tertiary,yes,yes,yes,cellular,aug,unknown,no
63,896,28,115,3,91,4,technician,married,secondary,no,yes,no,cellular,jan,other,no
52,3016,3,142,1,-1,0,services,married,primary,no,yes,yes,cellular,feb,unknown,no
27,81,5,197,1,199,3,entrepreneur,single,tertiary,no,no,no,cellular,feb,failure,no
42,9277,15,395,1,361,3,services,married,secondary,no,yes,no,cellular,may,other,no
30,1761,15,229,2,294,1,management,single,tertiary,no,yes,no,cellular,may,other,no
38,573,12,334,7,-1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,no
30,-208,13,108,1,-1,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,no
27,-152,29,236,2,-1,0,technician,single,tertiary,no,yes,yes,cellular,jan,unknown,no
39,592,2,222,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
46,3455,20,120,4,190,2,technician,divorced,secondary,no,yes,no,cellular,nov,failure,no
35,2749,13,127,1,-1,0,management,single,tertiary,no,no,no,cellular,may,unknown,no
55,571,16,323,4,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
35,-112,29,394,4,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,no
41,832,21,164,1,176,1,management,married,tertiary,no,yes,yes,cellular,nov,failure,no
42,1059,20,163,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
51,606,28,560,9,-1,0,entrepreneur,married,unknown,no,yes,no,unknown,may,unknown,yes
50,1205,6,82,2,-1,0,services,single,secondary,no,yes,no,unknown,jun,unknown,no
67,2391,28,737,6,186,10,retired,married,primary,no,no,no,cellular,jun,other,yes
36,1033,5,238,2,-1,0,blue-collar,married,unknown,no,no,no,unknown,may,unknown,no
27,339,4,182,1,-1,0,services,single,secondary,no,no,no,cellular,jun,unknown,yes
36,4148,30,193,3,-1,0,unemployed,single,primary,no,no,no,cellular,jan,unknown,no
55,-256,9,136,2,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
56,415,22,158,2,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,no
38,128,13,183,5,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
53,5624,29,153,2,-1,0,blue-collar,married,unknown,no,no,no,cellular,jul,unknown,no
71,362,12,139,2,-1,0,retired,married,unknown,no,no,no,telephone,feb,unknown,no
31,433,11,1504,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
48,-530,19,119,1,-1,0,technician,married,primary,yes,no,yes,cellular,nov,unknown,no
31,-489,19,392,3,-1,0,services,married,secondary,no,yes,yes,cellular,nov,unknown,no
31,1819,15,226,2,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,no
31,375,17,218,1,-1,0,unemployed,married,secondary,no,yes,no,cellular,apr,unknown,no
47,1808,17,125,1,-1,0,admin.,married,secondary,no,no,yes,cellular,jul,unknown,no
22,35,28,106,3,-1,0,services,single,primary,no,yes,no,unknown,may,unknown,no
50,556,25,305,1,-1,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,no
32,-208,9,325,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
47,947,5,124,2,-1,0,unemployed,divorced,secondary,no,no,no,cellular,feb,unknown,no
28,6307,28,615,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
43,452,16,107,2,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,no
28,511,28,485,1,-1,0,admin.,married,secondary,no,no,no,cellular,jan,unknown,no
26,384,18,16,1,364,2,blue-collar,single,secondary,no,yes,no,cellular,may,other,no
33,763,13,182,8,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
24,423,5,226,3,-1,0,student,single,secondary,no,yes,no,unknown,may,unknown,no
35,538,21,109,2,193,4,management,divorced,tertiary,no,yes,no,cellular,nov,failure,no
33,420,6,112,2,-1,0,admin.,divorced,secondary,no,yes,no,telephone,feb,unknown,no
46,278,21,153,3,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
38,673,7,184,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
21,1506,14,340,1,-1,0,student,single,unknown,no,no,no,cellular,sep,unknown,yes
57,24,16,109,2,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
64,5871,3,195,1,-1,0,retired,married,primary,no,no,no,cellular,nov,unknown,no
22,3,6,156,1,-1,0,services,single,secondary,no,yes,no,cellular,may,unknown,no
31,221,19,145,3,-1,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,no
32,-420,22,586,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
29,0,9,102,3,12,3,unemployed,single,tertiary,no,yes,no,cellular,feb,other,no
37,168,17,266,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
54,-690,29,230,4,-1,0,admin.,married,tertiary,no,yes,yes,unknown,may,unknown,no
47,0,14,81,2,-1,0,technician,married,secondary,no,no,no,telephone,jul,unknown,no
42,1978,20,68,4,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
58,5788,29,130,2,-1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,no
33,91,17,400,2,-1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,no
50,1047,21,98,5,-1,0,retired,married,secondary,no,no,no,cellular,nov,unknown,no
39,5222,28,102,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
36,73,23,172,2,-1,0,unemployed,married,tertiary,no,no,no,cellular,jul,unknown,no
31,775,20,207,1,308,2,management,single,tertiary,no,yes,no,cellular,apr,failure,no
54,303,20,240,1,349,2,retired,married,secondary,no,yes,no,cellular,apr,failure,no
62,2557,10,404,1,57,8,retired,married,tertiary,no,yes,no,cellular,nov,success,yes
39,823,28,780,2,-1,0,services,married,secondary,no,yes,yes,cellular,jul,unknown,no
37,63,5,434,1,-1,0,unemployed,married,secondary,no,no,no,cellular,feb,unknown,no
33,1794,12,360,1,173,1,blue-collar,single,secondary,no,yes,no,cellular,may,other,no
47,697,30,139,1,-1,0,management,divorced,tertiary,no,yes,no,cellular,jan,unknown,no
46,2268,13,281,3,-1,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,no
24,53,28,226,1,-1,0,services,single,secondary,no,yes,yes,unknown,may,unknown,no
37,9,14,165,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
42,187,11,64,1,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
36,265,5,348,1,-1,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,no
29,345,11,60,3,-1,0,admin.,single,secondary,no,no,no,cellular,mar,unknown,no
56,770,20,59,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
27,261,29,236,2,247,2,technician,single,secondary,no,yes,no,cellular,jan,failure,no
42,1673,18,43,2,-1,0,management,single,tertiary,no,no,no,cellular,nov,unknown,no
59,0,14,145,1,-1,0,technician,married,secondary,no,yes,no,cellular,apr,unknown,no
52,199,12,246,2,-1,0,entrepreneur,divorced,tertiary,no,yes,yes,unknown,jun,unknown,no
31,438,12,130,2,-1,0,technician,single,tertiary,no,yes,no,cellular,aug,unknown,no
40,900,14,84,2,-1,0,services,married,secondary,no,yes,yes,cellular,jul,unknown,no
59,643,13,354,2,-1,0,retired,divorced,primary,no,yes,no,unknown,may,unknown,no
41,0,25,210,4,-1,0,blue-collar,married,unknown,no,no,yes,cellular,jul,unknown,no
50,429,29,60,2,-1,0,admin.,married,primary,no,no,no,unknown,may,unknown,no
27,409,18,276,4,301,2,blue-collar,single,primary,no,yes,no,cellular,may,success,no
49,8422,20,166,3,-1,0,technician,married,tertiary,no,yes,no,cellular,nov,unknown,no
42,517,31,101,7,-1,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,no
26,565,6,582,11,-1,0,management,single,secondary,no,yes,no,unknown,jun,unknown,no
30,2995,18,329,1,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,no
50,1477,18,283,2,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
38,8094,22,94,7,-1,0,self-employed,married,secondary,no,no,no,cellular,may,unknown,no
32,0,28,558,1,-1,0,student,married,secondary,no,no,no,cellular,jan,unknown,no
36,106,18,31,6,-1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
29,731,14,107,3,-1,0,admin.,single,secondary,no,no,no,cellular,apr,unknown,yes
30,800,28,60,2,-1,0,technician,single,secondary,no,no,no,telephone,jan,unknown,no
71,91,9,87,6,-1,0,retired,married,secondary,no,no,no,telephone,dec,unknown,no
36,630,2,285,1,-1,0,management,married,tertiary,no,no,no,cellular,feb,unknown,yes
34,1,19,108,1,-1,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,no
40,1108,26,61,2,76,3,admin.,married,tertiary,no,no,no,cellular,oct,failure,no
24,2845,30,779,2,-1,0,management,single,tertiary,no,no,no,cellular,apr,unknown,yes
31,887,30,427,1,-1,0,services,single,secondary,no,no,no,cellular,jan,unknown,no
44,1,2,108,3,-1,0,technician,married,secondary,no,no,yes,unknown,jul,unknown,no
38,635,5,31,5,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,no
54,211,25,160,6,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
55,-45,16,764,7,-1,0,services,married,unknown,no,yes,no,unknown,may,unknown,no
50,0,22,295,5,-1,0,technician,married,secondary,no,no,no,telephone,aug,unknown,no
33,-482,29,90,3,-1,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,no
38,2368,18,241,3,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,no
32,660,25,226,2,490,1,technician,married,secondary,no,no,no,cellular,oct,failure,yes
47,0,21,71,1,-1,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,no
54,2216,13,167,1,-1,0,management,married,tertiary,no,yes,no,cellular,oct,unknown,no
28,866,23,191,2,-1,0,management,single,tertiary,no,no,no,cellular,mar,unknown,yes
46,863,3,67,3,-1,0,technician,married,secondary,no,yes,no,cellular,feb,unknown,no
32,-1,8,228,2,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,no
32,380,25,48,2,-1,0,blue-collar,divorced,primary,no,no,no,cellular,jul,unknown,no
43,1258,20,312,1,-1,0,management,married,tertiary,no,no,no,unknown,oct,unknown,yes
31,-230,16,715,1,-1,0,services,married,secondary,no,yes,yes,cellular,jul,unknown,no
28,0,9,139,1,-1,0,self-employed,married,tertiary,no,yes,no,unknown,jul,unknown,no
37,494,2,247,2,269,3,technician,married,secondary,no,yes,no,cellular,feb,failure,no
43,5523,11,78,1,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,no
52,359,26,361,14,-1,0,blue-collar,married,primary,no,no,no,telephone,aug,unknown,no
28,1820,5,134,2,203,1,services,single,secondary,no,yes,no,cellular,feb,success,no
46,399,21,156,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,no
46,4048,15,360,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
28,981,24,225,1,-1,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,no
38,10443,19,370,1,-1,0,blue-collar,married,primary,no,no,no,cellular,nov,unknown,no
29,131,20,353,4,-1,0,admin.,married,primary,no,yes,no,cellular,apr,unknown,no
51,255,29,158,2,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
42,128,13,190,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
23,531,15,509,3,345,9,blue-collar,married,primary,no,yes,no,cellular,may,other,no
37,510,26,322,1,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,no
31,-564,28,49,15,-1,0,technician,single,tertiary,no,yes,yes,cellular,aug,unknown,no
43,1577,19,87,1,-1,0,unemployed,divorced,secondary,no,yes,no,cellular,nov,unknown,no
28,122,3,155,4,-1,0,technician,single,secondary,no,no,no,cellular,feb,unknown,no
38,1574,5,636,1,-1,0,management,married,secondary,no,no,no,unknown,jun,unknown,no
39,1142,6,276,1,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
57,5270,17,101,1,-1,0,blue-collar,married,secondary,no,yes,no,telephone,nov,unknown,no
57,1114,6,139,2,-1,0,entrepreneur,married,tertiary,no,no,no,unknown,jun,unknown,no
39,0,22,864,4,-1,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,yes
39,214,27,386,11,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
25,679,25,297,5,94,6,student,single,secondary,no,no,no,cellular,oct,other,yes
53,49,28,152,1,-1,0,services,married,primary,no,no,no,unknown,may,unknown,no
20,-103,13,180,1,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,no
33,422,6,406,3,-1,0,student,divorced,secondary,no,no,no,cellular,aug,unknown,no
44,1732,30,43,1,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
32,0,10,540,2,-1,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,no
31,36,27,105,2,-1,0,management,single,secondary,no,no,no,cellular,aug,unknown,no
51,605,28,270,14,-1,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
56,1137,2,176,1,-1,0,blue-collar,married,primary,no,no,no,telephone,jul,unknown,yes
37,1175,16,92,2,-1,0,services,single,secondary,no,yes,no,unknown,jun,unknown,no
39,1873,9,161,2,-1,0,management,married,primary,no,no,no,unknown,jun,unknown,no
31,506,21,43,4,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
43,3,5,186,2,-1,0,services,married,primary,no,yes,no,unknown,may,unknown,no
55,274,9,7,5,-1,0,unemployed,single,primary,no,no,no,cellular,feb,unknown,no
44,0,31,21,38,-1,0,housemaid,married,primary,no,no,no,telephone,jul,unknown,no
38,1199,3,482,1,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,yes
52,627,29,174,10,-1,0,services,married,secondary,no,no,no,cellular,aug,unknown,no
20,6991,12,178,2,-1,0,student,single,primary,no,no,no,cellular,aug,unknown,yes
50,0,6,243,7,-1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,no
57,6,21,1182,1,-1,0,services,married,secondary,no,no,no,cellular,nov,unknown,no
37,-557,15,284,15,-1,0,admin.,married,secondary,no,yes,yes,cellular,may,unknown,no
32,-145,7,273,1,-1,0,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,no
32,6274,17,500,2,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
43,1260,6,17,4,-1,0,blue-collar,divorced,primary,no,no,yes,unknown,jun,unknown,no
71,15265,25,865,1,192,2,entrepreneur,married,tertiary,no,no,no,cellular,feb,failure,no
51,1535,20,365,1,-1,0,admin.,married,secondary,no,no,yes,cellular,nov,unknown,no
49,-55,17,150,3,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
43,177,8,209,3,-1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
35,278,2,60,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,no
41,1322,29,58,1,266,1,admin.,single,secondary,no,yes,no,cellular,jan,failure,no
28,216,13,66,1,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,no
38,199,12,1203,1,306,1,housemaid,single,primary,no,yes,no,cellular,may,failure,yes
32,442,8,207,1,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
46,2836,14,13,7,358,7,blue-collar,married,secondary,no,yes,no,cellular,may,other,no
41,869,29,524,2,-1,0,management,single,tertiary,no,no,no,cellular,jan,unknown,no
33,489,4,297,4,334,1,services,single,secondary,no,yes,no,cellular,may,other,yes
32,544,29,69,3,-1,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,no
29,486,14,151,1,106,1,unemployed,single,secondary,no,no,no,telephone,aug,failure,no
53,849,6,3102,3,-1,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,yes
56,237,17,117,3,131,4,management,single,secondary,no,yes,no,telephone,nov,failure,no
30,595,23,231,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
34,-200,25,248,5,-1,0,entrepreneur,single,secondary,yes,no,yes,cellular,jul,unknown,no
45,2922,30,153,3,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,no
50,-300,25,692,4,-1,0,retired,divorced,tertiary,no,no,yes,cellular,aug,unknown,no
37,489,21,202,1,106,5,management,married,tertiary,no,yes,no,cellular,nov,failure,no
49,180,2,392,3,-1,0,services,married,secondary,no,yes,yes,unknown,jun,unknown,no
32,473,7,292,3,-1,0,technician,married,secondary,no,no,yes,cellular,may,unknown,yes
57,15062,20,76,9,-1,0,management,divorced,tertiary,no,no,no,telephone,nov,unknown,no
49,92,6,221,2,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
45,1866,11,116,7,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,no
59,2026,2,395,1,-1,0,unemployed,divorced,secondary,no,no,no,cellular,jun,unknown,no
35,332,9,199,2,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,no
68,445,18,475,1,-1,0,retired,married,secondary,no,no,no,cellular,feb,unknown,yes
34,442,30,69,1,164,2,self-employed,married,tertiary,no,yes,no,cellular,apr,other,no
46,505,28,26,7,-1,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,no
35,2374,20,174,2,215,6,management,married,tertiary,no,yes,yes,cellular,jul,other,no
32,390,5,100,1,243,1,admin.,married,tertiary,no,yes,yes,cellular,may,other,no
